Genome Name,Accuracy,Precision,Recall,F1 Score
GCF_001050115.1_ASM105011v1,0.75,1.0,0.4925373134328358,0.66
GCF_022026155.1_ASM2202615v1,0.5,0.0,0.0,0.0
GCF_014297575.1_ASM1429757v1,0.8,1.0,0.5882352941176471,0.7407407407407407
GCF_021391495.1_ASM2139149v1,0.7850467289719626,1.0,0.5576923076923077,0.7160493827160493
GCF_007747015.1_ASM774701v1,0.8461538461538461,1.0,0.6923076923076923,0.8181818181818181
GCF_001263395.1_ASM126339v1,0.8181818181818182,1.0,0.5,0.6666666666666666
GCF_021276285.1_ASM2127628v1,0.7469879518072289,1.0,0.475,0.6440677966101694
GCF_000447675.1_ASM44767v1,0.8157894736842105,1.0,0.631578947368421,0.7741935483870968
GCF_001941445.1_ASM194144v1,0.775,1.0,0.5263157894736842,0.6896551724137931
GCF_000828635.1_ASM82863v1,0.8181818181818182,1.0,0.6363636363636364,0.7777777777777778
GCF_023035875.1_ASM2303587v1,0.7368421052631579,1.0,0.375,0.5454545454545454
GCF_000013425.1_ASM1342v1,0.6181015452538632,1.0,0.2345132743362832,0.37992831541218636
GCF_001886815.1_ASM188681v1,0.8611111111111112,1.0,0.7222222222222222,0.8387096774193548
GCF_000212375.1_ASM21237v1,0.8125,1.0,0.625,0.7692307692307693
GCF_014397255.1_ASM1439725v1,0.8409090909090909,1.0,0.6666666666666666,0.8
GCF_000011745.1_ASM1174v1,0.6666666666666666,1.0,0.3333333333333333,0.5
GCF_002946835.1_ASM294683v1,0.8013698630136986,1.0,0.5857142857142857,0.7387387387387387
GCF_000025885.1_ASM2588v1,0.7142857142857143,1.0,0.42857142857142855,0.6
GCF_001689125.2_ASM168912v2,0.7864077669902912,1.0,0.5686274509803921,0.725
GCF_004296475.1_ASM429647v1,0.8333333333333334,1.0,0.8,0.888888888888889
GCF_001687665.2_ASM168766v2,0.9104477611940298,1.0,0.8,0.888888888888889
GCF_022354085.1_ASM2235408v1,0.7916666666666666,1.0,0.21875,0.358974358974359
GCF_010587385.1_ASM1058738v1,0.8095238095238095,1.0,0.5862068965517241,0.7391304347826086
GCF_000007925.1_ASM792v1,0.8417721518987342,1.0,0.6835443037974683,0.8120300751879699
GCF_002847305.1_ASM284730v1,0.8775510204081632,1.0,0.75,0.8571428571428571
GCF_000755585.2_ASM75558v2,0.7450980392156863,1.0,0.48,0.6486486486486487
GCF_003013695.1_ASM301369v1,0.8918918918918919,1.0,0.7647058823529411,0.8666666666666666
GCF_009184705.1_ASM918470v1,0.7636363636363637,1.0,0.5185185185185185,0.6829268292682926
GCF_014216335.1_ASM1421633v1,0.8461538461538461,1.0,0.6538461538461539,0.7906976744186047
GCF_000179575.2_ASM17957v2,0.7692307692307693,1.0,0.5384615384615384,0.7000000000000001
GCF_001648155.1_ASM164815v1,0.9,1.0,0.8,0.888888888888889
GCF_005577435.1_ASM557743v1,0.7416666666666667,1.0,0.46551724137931033,0.6352941176470588
GCF_000376605.1_ASM37660v1,0.65625,1.0,0.3125,0.47619047619047616
GCF_001693385.1_ASM169338v1,0.8186813186813187,1.0,0.6333333333333333,0.7755102040816326
GCF_023093535.1_ASM2309353v1,0.7936507936507936,1.0,0.5873015873015873,0.74
GCF_000328665.1_ASM32866v1,0.7794117647058824,1.0,0.5588235294117647,0.7169811320754718
GCF_001281385.1_ASM128138v1,0.7272727272727273,1.0,0.5714285714285714,0.7272727272727273
GCF_010508875.1_ASM1050887v1,0.7731958762886598,1.0,0.5416666666666666,0.7027027027027027
GCF_900638585.1_57845_G01,0.6538461538461539,1.0,0.3076923076923077,0.47058823529411764
GCF_000284315.1_ASM28431v1,0.5333333333333333,1.0,0.06666666666666667,0.125
GCF_003391335.1_ASM339133v1,0.9,1.0,0.8333333333333334,0.9090909090909091
GCF_013343195.2_ASM1334319v3,0.7941176470588235,1.0,0.5625,0.72
GCF_000223215.1_ASM22321v1,0.8627450980392157,1.0,0.7083333333333334,0.8292682926829268
GCF_004786015.1_ASM478601v1,0.8823529411764706,1.0,0.75,0.8571428571428571
GCF_014656585.1_ASM1465658v1,0.7872340425531915,1.0,0.5,0.6666666666666666
GCF_012516395.1_ASM1251639v1,0.723404255319149,1.0,0.44680851063829785,0.6176470588235294
GCF_000024085.1_ASM2408v1,0.8214285714285714,1.0,0.6428571428571429,0.782608695652174
GCF_019175365.1_ASM1917536v1,0.7976190476190477,1.0,0.5853658536585366,0.7384615384615384
GCF_001294575.1_ASM129457v1,0.84,1.0,0.6666666666666666,0.8
GCF_013127955.1_ASM1312795v1,0.8222222222222222,1.0,0.6363636363636364,0.7777777777777778
GCF_020971565.1_ASM2097156v1,0.84,1.0,0.5,0.6666666666666666
GCF_003258335.1_ASM325833v1,0.859375,1.0,0.7,0.8235294117647058
GCF_009729035.1_ASM972903v1,0.6857142857142857,1.0,0.37142857142857144,0.5416666666666666
GCF_000015565.1_ASM1556v1,0.7391304347826086,1.0,0.4782608695652174,0.6470588235294118
GCF_019668505.1_ASM1966850v1,0.625,1.0,0.3333333333333333,0.5
GCF_001267885.1_ASM126788v1,0.8549618320610687,1.0,0.6935483870967742,0.8190476190476191
GCF_013201705.1_ASM1320170v1,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
GCF_003544835.1_ASM354483v1,0.7419354838709677,1.0,0.5,0.6666666666666666
GCF_016904675.1_ASM1690467v1,0.7741935483870968,1.0,0.5333333333333333,0.6956521739130436
GCF_900637075.1_48128_D02,0.8387096774193549,1.0,0.6428571428571429,0.782608695652174
GCF_000024545.1_ASM2454v1,0.6923076923076923,1.0,0.38461538461538464,0.5555555555555556
GCF_000219355.1_ASM21935v1,0.6794871794871795,1.0,0.358974358974359,0.5283018867924528
GCF_003595235.1_ASM359523v1,0.8059701492537313,1.0,0.5873015873015873,0.74
GCF_014764305.1_ASM1476430v1,0.8913043478260869,1.0,0.7916666666666666,0.8837209302325582
GCF_001042715.1_ASM104271v1,0.8235294117647058,1.0,0.6428571428571429,0.782608695652174
GCF_000255135.1_ASM25513v1,0.75,1.0,0.5,0.6666666666666666
GCF_000006945.2_ASM694v2,0.6706586826347305,1.0,0.32098765432098764,0.4859813084112149
GCF_020310005.1_ASM2031000v1,0.8545454545454545,1.0,0.7037037037037037,0.8260869565217391
GCF_008274825.1_ASM827482v1,0.9090909090909091,1.0,0.8,0.888888888888889
GCF_017607425.1_ASM1760742v1,0.7596153846153846,1.0,0.5098039215686274,0.6753246753246753
GCF_003860545.1_ASM386054v1,0.9090909090909091,1.0,0.8,0.888888888888889
GCF_022558445.1_ASM2255844v1,0.725,1.0,0.45,0.6206896551724138
GCF_003345255.1_ASM334525v1,0.7666666666666667,1.0,0.5,0.6666666666666666
GCF_000019785.1_ASM1978v1,0.8611111111111112,1.0,0.7222222222222222,0.8387096774193548
GCF_013462805.1_ASM1346280v1,0.8,1.0,0.5714285714285714,0.7272727272727273
GCF_000017545.1_ASM1754v1,0.625,1.0,0.25,0.4
GCF_024296885.1_ASM2429688v1,0.8652482269503546,1.0,0.6346153846153846,0.7764705882352941
GCF_002993925.1_ASM299392v1,0.784,1.0,0.49056603773584906,0.6582278481012659
GCF_000816185.1_ASM81618v1,0.7,1.0,0.45454545454545453,0.625
GCF_000024605.1_ASM2460v1,0.7142857142857143,1.0,0.42857142857142855,0.6
GCF_000834295.1_ASM83429v1,0.8020833333333334,1.0,0.32142857142857145,0.4864864864864865
GCF_000179015.2_ASM17901v2,0.7924528301886793,1.0,0.5769230769230769,0.7317073170731707
GCF_000590555.1_ASM59055v1,0.525,0.0,0.0,0.0
GCF_008087665.1_ASM808766v1,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
GCF_900604385.1_PRJEB28786,0.8461538461538461,1.0,0.6666666666666666,0.8
GCF_023586525.1_ASM2358652v1,0.7142857142857143,1.0,0.42857142857142855,0.6
GCF_900187305.1_51470_F02,0.7049180327868853,1.0,0.35714285714285715,0.5263157894736842
GCF_001697185.1_ASM169718v1,0.8709677419354839,1.0,0.7333333333333333,0.846153846153846
GCF_018966525.1_ASM1896652v1,0.7214285714285714,1.0,0.390625,0.5617977528089888
GCF_024734405.1_ASM2473440v1,0.797752808988764,1.0,0.5813953488372093,0.7352941176470588
GCF_001889605.1_ASM188960v1,0.8333333333333334,1.0,0.6666666666666666,0.8
GCF_016599835.1_ASM1659983v1,0.8431372549019608,1.0,0.6190476190476191,0.7647058823529412
GCF_002288525.1_ASM228852v1,0.8442622950819673,1.0,0.6833333333333333,0.8118811881188119
GCF_011300215.1_ASM1130021v1,0.7543859649122807,1.0,0.48148148148148145,0.65
GCF_001543305.1_ASM154330v1,0.7,1.0,0.4,0.5714285714285715
GCF_000247715.1_ASM24771v1,0.8227848101265823,1.0,0.631578947368421,0.7741935483870968
GCF_018802605.1_ASM1880260v1,0.7380952380952381,1.0,0.45,0.6206896551724138
GCF_018736105.1_ASM1873610v1,0.8666666666666667,1.0,0.7254901960784313,0.8409090909090908
GCF_000265405.1_ASM26540v1,0.8444444444444444,1.0,0.6956521739130435,0.8205128205128205
GCF_003008515.1_ASM300851v1,0.8947368421052632,1.0,0.7894736842105263,0.8823529411764706
GCF_013347305.1_ASM1334730v1,0.8106060606060606,1.0,0.6031746031746031,0.7524752475247524
GCF_013307225.1_ASM1330722v1,0.7837837837837838,1.0,0.5294117647058824,0.6923076923076924
GCF_001274875.1_ASM127487v1,0.5486725663716814,1.0,0.1206896551724138,0.21538461538461542
GCF_000008185.1_ASM818v1,0.7619047619047619,1.0,0.5238095238095238,0.6875000000000001
GCF_900660615.1_51670_F01-3,0.8,1.0,0.6,0.7499999999999999
GCF_013267195.1_ASM1326719v1,0.8222222222222222,1.0,0.6307692307692307,0.7735849056603773
GCF_000014965.1_ASM1496v1,0.7333333333333333,1.0,0.4666666666666667,0.6363636363636364
GCF_014522205.1_ASM1452220v1,0.8125,1.0,0.6,0.7499999999999999
GCF_020541245.1_ASM2054124v1,0.6,1.0,0.5,0.6666666666666666
GCF_002777255.1_ASM277725v1,0.7755102040816326,1.0,0.5510204081632653,0.7105263157894737
GCF_020544465.1_ASM2054446v1,0.8571428571428571,1.0,0.6666666666666666,0.8
GCF_018459925.1_ASM1845992v1,0.7959183673469388,1.0,0.5833333333333334,0.7368421052631579
GCF_009498695.1_ASM949869v1,0.8787878787878788,1.0,0.75,0.8571428571428571
GCF_018866205.1_ASM1886620v1,0.5357142857142857,1.0,0.07142857142857142,0.13333333333333333
GCF_000328725.1_ASM32872v1,0.75,1.0,0.5,0.6666666666666666
GCF_000025945.1_ASM2594v1,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273
GCF_011492965.1_ASM1149296v1,0.6428571428571429,1.0,0.2857142857142857,0.4444444444444445
GCF_014268755.2_ASM1426875v2,0.8426966292134831,1.0,0.6744186046511628,0.8055555555555556
GCF_009936175.1_ASM993617v1,0.7857142857142857,1.0,0.5384615384615384,0.7000000000000001
GCF_000013025.1_ASM1302v1,0.775,1.0,0.55,0.7096774193548387
GCF_015209785.1_ASM1520978v1,0.825,1.0,0.5882352941176471,0.7407407407407407
GCF_023823875.1_ASM2382387v1,0.7832699619771863,1.0,0.5615384615384615,0.7192118226600985
GCF_020886315.1_ASM2088631v1,0.7214285714285714,1.0,0.44285714285714284,0.6138613861386139
GCF_010119935.1_ASM1011993v1,0.8058252427184466,1.0,0.6,0.7499999999999999
GCF_020883535.1_ASM2088353v1,0.8448275862068966,1.0,0.6538461538461539,0.7906976744186047
GCF_000011345.1_ASM1134v1,0.6931818181818182,1.0,0.38636363636363635,0.5573770491803279
GCF_007747215.1_ASM774721v1,0.8461538461538461,1.0,0.6923076923076923,0.8181818181818181
GCF_003339775.1_ASM333977v1,0.5617977528089888,1.0,0.07142857142857142,0.13333333333333333
GCF_010450915.1_ASM1045091v1,0.8316831683168316,1.0,0.5277777777777778,0.6909090909090909
GCF_000022005.1_ASM2200v1,0.6363636363636364,1.0,0.2727272727272727,0.42857142857142855
GCF_018409485.1_ASM1840948v1,0.8072289156626506,1.0,0.5897435897435898,0.7419354838709677
GCF_002291425.1_ASM229142v1,0.75,1.0,0.4772727272727273,0.6461538461538462
GCF_008245085.1_ASM824508v1,0.7169811320754716,1.0,0.4230769230769231,0.5945945945945945
GCF_020002245.1_ASM2000224v1,0.8367346938775511,1.0,0.6701030927835051,0.8024691358024691
GCF_000020365.1_ASM2036v1,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
GCF_021432765.1_ASM2143276v1,0.8771929824561403,1.0,0.631578947368421,0.7741935483870968
GCF_001442805.1_ASM144280v1,0.7307692307692307,1.0,0.4166666666666667,0.5882352941176471
GCF_002097715.1_ASM209771v1,0.8125,1.0,0.6037735849056604,0.7529411764705882
GCF_000331185.2_ASM33118v2,0.84,1.0,0.6666666666666666,0.8
GCF_000011005.1_ASM1100v1,0.7159090909090909,1.0,0.4318181818181818,0.6031746031746031
GCF_000454025.1_ASM45402v1,0.775609756097561,1.0,0.5445544554455446,0.7051282051282052
GCF_018688255.1_ASM1868825v1,0.8666666666666667,1.0,0.6363636363636364,0.7777777777777778
GCF_900660675.1_57141_A01-3,0.75,1.0,0.5,0.6666666666666666
GCF_019670485.1_ASM1967048v1,0.6961325966850829,1.0,0.27631578947368424,0.4329896907216495
GCF_018406465.1_ASM1840646v1,0.825,1.0,0.631578947368421,0.7741935483870968
GCF_900095795.1_E5A,0.7407407407407407,1.0,0.46153846153846156,0.631578947368421
GCF_005601135.1_ASM560113v1,0.7654320987654321,1.0,0.5476190476190477,0.7076923076923077
GCF_000020025.1_ASM2002v1,0.7738095238095238,1.0,0.5365853658536586,0.6984126984126985
GCF_002224365.1_ASM222436v1,0.8266666666666667,1.0,0.6486486486486487,0.7868852459016393
GCF_000185985.2_ASM18598v2,0.8333333333333334,1.0,0.6666666666666666,0.8
GCF_014621695.1_ASM1462169v1,0.8679245283018868,1.0,0.72,0.8372093023255813
GCF_001913155.1_ASM191315v1,0.8852459016393442,1.0,0.7666666666666667,0.8679245283018869
GCF_019704495.1_ASM1970449v1,0.8444444444444444,1.0,0.6666666666666666,0.8
GCF_011604665.1_ASM1160466v1,0.8851351351351351,1.0,0.7384615384615385,0.8495575221238938
GCF_024297065.1_ASM2429706v1,0.7608695652173914,1.0,0.47619047619047616,0.6451612903225806
GCF_000019505.1_ASM1950v1,0.8270676691729323,1.0,0.6229508196721312,0.7676767676767677
GCF_019272935.1_ASM1927293v1,0.7989949748743719,1.0,0.5876288659793815,0.7402597402597402
GCF_016064815.1_ASM1606481v1,0.7051282051282052,1.0,0.28125,0.43902439024390244
GCF_003324675.1_ASM332467v1,0.75,1.0,0.5,0.6666666666666666
GCF_900478035.1_47555_E02,0.8518518518518519,1.0,0.6666666666666666,0.8
GCF_003660105.1_ASM366010v1,0.75,1.0,0.5833333333333334,0.7368421052631579
GCF_003269405.1_ASM326940v1,0.8,1.0,0.6,0.7499999999999999
GCF_017487345.1_ASM1748734v1,0.868421052631579,1.0,0.7222222222222222,0.8387096774193548
GCF_007858975.2_ASM785897v2,0.6666666666666666,1.0,0.21428571428571427,0.35294117647058826
GCF_007035805.1_ASM703580v1,0.797752808988764,1.0,0.3793103448275862,0.5499999999999999
GCF_022846515.1_ASM2284651v1,0.8732394366197183,1.0,0.6666666666666666,0.8
GCF_009662475.1_ASM966247v1,0.7586206896551724,1.0,0.5,0.6666666666666666
GCF_000222975.1_ASM22297v1,0.7241379310344828,1.0,0.43661971830985913,0.607843137254902
GCF_007971525.1_ASM797152v1,0.8591549295774648,1.0,0.7142857142857143,0.8333333333333333
GCF_000224675.1_ASM22467v1,0.7202797202797203,1.0,0.42857142857142855,0.6
GCF_000397185.1_ASM39718v1,0.8055555555555556,1.0,0.6111111111111112,0.7586206896551725
GCF_019933155.2_ASM1993315v2,0.7722419928825622,1.0,0.5428571428571428,0.7037037037037037
GCF_001688845.2_ASM168884v2,0.875,1.0,0.75,0.8571428571428571
GCF_017638545.1_ASM1763854v1,0.75,1.0,0.5,0.6666666666666666
GCF_017358165.1_ASM1735816v1,0.65,1.0,0.3,0.4615384615384615
GCF_014764405.1_ASM1476440v1,0.7884615384615384,1.0,0.5416666666666666,0.7027027027027027
GCF_003391135.1_ASM339113v1,0.8035714285714286,1.0,0.5925925925925926,0.7441860465116279
GCF_001679665.1_ASM167966v1,0.8157894736842105,1.0,0.631578947368421,0.7741935483870968
GCF_002067135.1_ASM206713v1,0.8723404255319149,1.0,0.7391304347826086,0.85
GCF_003367315.1_ASM336731v1,0.75,1.0,0.5,0.6666666666666666
GCF_011100465.1_ASM1110046v1,0.8125,1.0,0.5909090909090909,0.7428571428571429
GCF_021054785.1_ASM2105478v1,0.7837837837837838,1.0,0.5555555555555556,0.7142857142857143
GCF_002843135.1_ASM284313v1,0.7638888888888888,1.0,0.5142857142857142,0.6792452830188679
GCF_000317515.1_ASM31751v1,0.7835820895522388,1.0,0.5671641791044776,0.7238095238095238
GCF_002952315.1_ASM295231v1,0.7317073170731707,1.0,0.40540540540540543,0.5769230769230769
GCF_000508245.1_ASM50824v1,0.7777777777777778,1.0,0.5,0.6666666666666666
GCF_000021825.1_ASM2182v1,0.8148148148148148,1.0,0.631578947368421,0.7741935483870968
GCF_000015225.1_ASM1522v1,0.6,1.0,0.2,0.33333333333333337
GCF_001747405.1_ASM174740v1,0.8,1.0,0.5909090909090909,0.7428571428571429
GCF_904067545.1_T_caminus_IRI35c,0.7592592592592593,1.0,0.4090909090909091,0.5806451612903226
GCF_900187015.1_50465_F01,0.8137254901960784,1.0,0.5681818181818182,0.7246376811594203
GCF_003226695.1_ASM322669v1,0.5454545454545454,1.0,0.375,0.5454545454545454
GCF_003403095.1_ASM340309v1,0.7837837837837838,1.0,0.5555555555555556,0.7142857142857143
GCF_000091665.1_ASM9166v1,0.6666666666666666,1.0,0.2903225806451613,0.45000000000000007
GCF_011765585.1_ASM1176558v1,0.7766990291262136,1.0,0.5490196078431373,0.7088607594936709
GCF_009258045.1_ASM925804v1,0.8571428571428571,1.0,0.7142857142857143,0.8333333333333333
GCF_002813695.1_ASM281369v1,0.8142857142857143,1.0,0.6176470588235294,0.7636363636363637
GCF_003096215.1_ASM309621v1,0.7718120805369127,1.0,0.5405405405405406,0.7017543859649124
GCF_015167415.1_ASM1516741v1,0.7934782608695652,1.0,0.40625,0.5777777777777777
GCF_004771075.1_ASM477107v1,0.8974358974358975,1.0,0.75,0.8571428571428571
GCF_008838325.1_ASM883832v1,0.75,1.0,0.5,0.6666666666666666
GCF_000024205.1_ASM2420v1,0.7169811320754716,1.0,0.4339622641509434,0.6052631578947368
GCF_018363015.1_ASM1836301v1,0.6973684210526315,1.0,0.3611111111111111,0.5306122448979591
GCF_000331065.1_ASM33106v1,1.0,1.0,1.0,1.0
GCF_002162115.1_ASM216211v1,0.8979591836734694,1.0,0.7368421052631579,0.8484848484848484
GCF_024730625.1_ASM2473062v1,0.7654320987654321,1.0,0.525,0.6885245901639345
GCF_017354945.1_ASM1735494v1,0.8421052631578947,1.0,0.6666666666666666,0.8
GCF_009671205.1_ASM967120v1,0.8461538461538461,1.0,0.6744186046511628,0.8055555555555556
GCF_019880305.1_ASM1988030v1,0.8384615384615385,1.0,0.6440677966101694,0.7835051546391751
GCF_900239975.1_Chlamydia_sp._S15-834K,0.9,1.0,0.8,0.888888888888889
GCF_001890385.1_ASM189038v1,0.7794117647058824,1.0,0.5588235294117647,0.7169811320754718
GCF_012849555.1_ASM1284955v1,0.7704918032786885,1.0,0.5172413793103449,0.6818181818181819
GCF_002796605.1_ASM279660v1,0.8181818181818182,1.0,0.627906976744186,0.7714285714285715
GCF_000246855.1_ASM24685v1,0.8035714285714286,1.0,0.6071428571428571,0.7555555555555554
GCF_003815875.1_ASM381587v1,0.9130434782608695,1.0,0.8181818181818182,0.9
GCF_001698205.1_ASM169820v1,0.7105263157894737,1.0,0.42105263157894735,0.5925925925925926
GCF_003286395.1_ASM328639v1,0.7966101694915254,1.0,0.5862068965517241,0.7391304347826086
GCF_010977575.1_ASM1097757v1,0.8378378378378378,1.0,0.6470588235294118,0.7857142857142858
GCF_002101335.1_ASM210133v1,0.859375,1.0,0.7,0.8235294117647058
GCF_024362265.1_ASM2436226v1,0.7872340425531915,1.0,0.5238095238095238,0.6875000000000001
GCF_900638565.1_57800_G01,0.782608695652174,1.0,0.5454545454545454,0.7058823529411764
GCF_001703515.1_ASM170351v1,0.8333333333333334,1.0,0.6666666666666666,0.8
GCF_000439775.1_ASM43977v1,0.7,1.0,0.4,0.5714285714285715
GCF_001902315.1_ASM190231v1,0.8255813953488372,1.0,0.6428571428571429,0.782608695652174
GCF_900637185.1_49867_H01,0.8607594936708861,1.0,0.6857142857142857,0.8135593220338984
GCF_022811605.1_ASM2281160v1,0.8214285714285714,1.0,0.5833333333333334,0.7368421052631579
GCF_020542785.1_ASM2054278v1,0.8373983739837398,1.0,0.6153846153846154,0.761904761904762
GCF_003346755.1_ASM334675v1,0.7073170731707317,1.0,0.42857142857142855,0.6
GCF_000412675.1_ASM41267v1,0.8863636363636364,1.0,0.7619047619047619,0.8648648648648648
GCF_000198775.1_ASM19877v1,0.5428571428571428,1.0,0.08571428571428572,0.15789473684210528
GCF_000021965.1_ASM2196v1,0.7083333333333334,1.0,0.4166666666666667,0.5882352941176471
GCF_001908725.1_ASM190872v1,0.7894736842105263,1.0,0.52,0.6842105263157895
GCF_000284635.1_ASM28463v1,0.7291666666666666,1.0,0.4583333333333333,0.6285714285714286
GCF_900637105.1_48290_D02,0.8285714285714286,1.0,0.625,0.7692307692307693
GCF_022647505.1_ASM2264750v1,0.78125,1.0,0.5333333333333333,0.6956521739130436
GCF_900637165.1_49699_G02,0.8571428571428571,1.0,0.6666666666666666,0.8
GCF_000231405.2_ASM23140v3,0.7777777777777778,1.0,0.5652173913043478,0.7222222222222222
GCF_025137635.1_ASM2513763v1,0.7714285714285715,1.0,0.5,0.6666666666666666
GCF_003060865.1_ASM306086v1,0.8085106382978723,1.0,0.6170212765957447,0.763157894736842
GCF_014876775.1_ASM1487677v1,0.5714285714285714,1.0,0.14285714285714285,0.25
GCF_003940805.1_ASM394080v1,0.7941176470588235,1.0,0.5757575757575758,0.7307692307692308
GCF_018406645.1_ASM1840664v1,1.0,0.0,0.0,0.0
GCF_000019705.1_ASM1970v1,0.7692307692307693,1.0,0.5384615384615384,0.7000000000000001
GCF_000023945.1_ASM2394v1,0.8583333333333333,1.0,0.7166666666666667,0.8349514563106796
GCF_001888185.1_ASM188818v1,0.7971014492753623,1.0,0.5757575757575758,0.7307692307692308
GCF_005144965.1_ASM514496v1,0.7142857142857143,1.0,0.42857142857142855,0.6
GCF_024029915.1_ASM2402991v1,0.75,1.0,0.5,0.6666666666666666
GCF_001017775.3_ASM101777v3,0.7708333333333334,1.0,0.5416666666666666,0.7027027027027027
GCF_004028275.1_ASM402827v1,0.875,1.0,0.75,0.8571428571428571
GCF_020683125.1_ASM2068312v1,0.7205882352941176,1.0,0.36666666666666664,0.5365853658536585
GCF_003860405.1_ASM386040v1,0.7209302325581395,1.0,0.42857142857142855,0.6
GCF_009363115.1_ASM936311v1,0.7421052631578947,1.0,0.43023255813953487,0.6016260162601627
GCF_016906025.1_ASM1690602v1,0.8620689655172413,1.0,0.6888888888888889,0.8157894736842105
GCF_000012965.1_ASM1296v1,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
GCF_001553955.1_ASM155395v1,0.825,1.0,0.65,0.787878787878788
GCF_004117055.1_ASM411705v1,0.7740112994350282,1.0,0.5454545454545454,0.7058823529411764
GCF_017896245.1_ASM1789624v1,1.0,0.0,0.0,0.0
GCF_023008545.1_ASM2300854v1,0.806060606060606,1.0,0.6097560975609756,0.7575757575757575
GCF_011764545.1_ASM1176454v1,0.7816091954022989,1.0,0.5581395348837209,0.7164179104477612
GCF_017894385.1_ASM1789438v1,0.813953488372093,1.0,0.6190476190476191,0.7647058823529412
GCF_000788395.1_ASM78839v1,0.7878787878787878,1.0,0.46153846153846156,0.631578947368421
GCF_000565175.1_ASM56517v1,0.5714285714285714,1.0,0.4,0.5714285714285715
GCF_000017685.1_ASM1768v1,0.782608695652174,1.0,0.5652173913043478,0.7222222222222222
GCF_000009785.1_ASM978v1,0.7531914893617021,1.0,0.5084745762711864,0.6741573033707865
GCF_000024005.1_ASM2400v1,0.75,1.0,0.5,0.6666666666666666
GCF_025231485.1_ASM2523148v1,0.8120300751879699,1.0,0.6268656716417911,0.7706422018348624
GCF_014672715.2_ASM1467271v2,0.8,1.0,0.5882352941176471,0.7407407407407407
GCF_014217215.1_ASM1421721v1,0.7916666666666666,1.0,0.5454545454545454,0.7058823529411764
GCF_914590485.1_CEDIAZO_illumina_assembly,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846153
GCF_000328625.1_ASM32862v1,0.7391304347826086,1.0,0.47058823529411764,0.6399999999999999
GCF_002214565.1_ASM221456v1,0.7307692307692307,1.0,0.391304347826087,0.5625
GCF_000015025.1_ASM1502v1,0.6666666666666666,1.0,0.3,0.4615384615384615
GCF_007750395.1_ASM775039v1,0.7307692307692307,1.0,0.46153846153846156,0.631578947368421
GCF_000091465.1_ASM9146v1,0.8125,1.0,0.6181818181818182,0.7640449438202247
GCF_002504285.1_ASM250428v1,0.6923076923076923,1.0,0.3333333333333333,0.5
GCF_000019185.1_ASM1918v1,0.8787878787878788,1.0,0.75,0.8571428571428571
GCF_016638705.1_ASM1663870v1,0.7668711656441718,1.0,0.5128205128205128,0.6779661016949152
GCF_025149125.1_ASM2514912v1,0.7653061224489796,1.0,0.5208333333333334,0.684931506849315
GCF_006352065.1_ASM635206v1,0.8666666666666667,1.0,0.7142857142857143,0.8333333333333333
GCF_004089895.1_ASM408989v1,0.75,1.0,0.46511627906976744,0.6349206349206349
GCF_001750105.1_ASM175010v1,0.9047619047619048,1.0,0.8,0.888888888888889
GCF_003057965.1_ASM305796v1,0.6842105263157895,1.0,0.4,0.5714285714285715
GCF_002285635.2_ASM228563v2,0.8125,1.0,0.6086956521739131,0.7567567567567568
GCF_014705925.2_ASM1470592v2,0.7307692307692307,1.0,0.46153846153846156,0.631578947368421
GCF_000195295.1_ASM19529v1,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846153
GCF_001693515.2_ASM169351v2,0.8,1.0,0.5925925925925926,0.7441860465116279
GCF_001741865.1_ASM174186v1,0.7857142857142857,1.0,0.5714285714285714,0.7272727272727273
GCF_000300005.1_ASM30000v1,0.7777777777777778,1.0,0.5384615384615384,0.7000000000000001
GCF_000024345.1_ASM2434v1,0.9117647058823529,1.0,0.8235294117647058,0.9032258064516129
GCF_011455695.1_ASM1145569v1,0.7346938775510204,1.0,0.4090909090909091,0.5806451612903226
GCF_000265505.1_ASM26550v1,0.7941176470588235,1.0,0.5882352941176471,0.7407407407407407
GCF_018243215.1_ASM1824321v1,0.7727272727272727,1.0,0.5161290322580645,0.6808510638297872
GCF_013347125.1_ASM1334712v1,0.9027777777777778,1.0,0.8,0.888888888888889
GCF_000785705.2_ASM78570v2,0.7912087912087912,1.0,0.5777777777777777,0.732394366197183
GCF_021018745.1_ASM2101874v1,0.8382352941176471,1.0,0.6071428571428571,0.7555555555555554
GCF_008329925.1_ASM832992v1,0.8064516129032258,1.0,0.625,0.7692307692307693
GCF_014931075.1_ASM1493107v1,0.7058823529411765,1.0,0.5454545454545454,0.7058823529411764
GCF_002952055.1_ASM295205v1,0.6944444444444444,1.0,0.3888888888888889,0.56
GCF_000470655.1_HATI1,0.7899159663865546,1.0,0.5689655172413793,0.7252747252747253
GCF_000156995.2_ASM15699v2,0.8484848484848485,1.0,0.6296296296296297,0.7727272727272727
GCF_000284355.1_ASM28435v1,0.8181818181818182,1.0,0.6666666666666666,0.8
